Vertex Pharmaceuticals Inc;B;VRTX-RM;1;0.001
Viatris Inc;B;VTRS-RM;1;0.001
Vuzix Corporation ORD SHS;B;VUZI-RM;1;0.001
Vaxart Inc ORD SHS;B;VXRT-RM;1;0.001
Verizon Communications Inc;B;VZ-RM;1;0.001
WABTEC CORP ORD SHS;B;WAB-RM;1;0.001
Waters Corp ORD SHS;B;WAT-RM;1;0.001
Walgreen Boots Alliance Ord Sh;B;WBA-RM;1;0.001
Western Digital Corporation;B;WDC-RM;1;0.001
WEC ENERGY GROUP INC ORDSHS;B;WEC-RM;1;0.001
Wells Fargo and Company;B;WFC-RM;1;0.001
Whirlpool Corp ORD SHS;B;WHR-RM;1;0.001
ContextLogic Inc;B;WISH-RM;1;0.001
Williams Ord Shs;B;WMB-RM;1;0.001
Waste Management Inc ORD SHS;B;WM-RM;1;0.001
Walmart Inc;B;WMT-RM;1;0.001
W R Berkley Corp ORD SHS;B;WRB-RM;1;0.001
Westrock Co Ord Shs;B;WRK-RM;1;0.001
West Pharmaceutical Serv OS;B;WST-RM;1;0.001
The Western Union Company;B;WU-RM;1;0.001
Wynn Resorts Limited ORD SHS;B;WYNN-RM;1;0.001
Xcel Energy Inc ORD SHS;B;XEL-RM;1;0.001
Xilinx Inc ORD SHS;B;XLNX-RM;1;0.001
Exxon Mobil Corporation;B;XOM-RM;1;0.001
XPeng ADR Class A;B;XPEV-RM;1;0.001
DENTSPLY SIRONA ORD SHS;B;XRAY-RM;1;0.001
Xylem Inc ORD SHS;B;XYL-RM;1;0.001
Yum Brands IncORD SHS;B;YUM-RM;1;0.001
Zimmer Biomet Hold ORD SHS;B;ZBH-RM;1;0.001
Zebra Technologies ORD SHS A;B;ZBRA-RM;1;0.001
Zions Bancorp NA ORD SHS;B;ZION-RM;1;0.001
Zoom Video CommunicationsInc;B;ZM-RM;1;0.001
Zoetis Inc ORD SHS;B;ZTS-RM;1;0.001
Zynerba Pharmaceuticals Inc;B;ZYNE-RM;1;0.001
Range Resources Corporation;B;RRC-RM;1;0.001
Pure Storage Inc;B;PSTG-RM;1;0.001
American Eagle Outfitters Inc;B;AEO-RM;1;0.001
Cassava Sciences Inc;B;SAVA-RM;1;0.001
Roku Inc;B;ROKU-RM;1;0.001
Equitrans Midstream Corporation;B;ETRN-RM;1;0.001
Hyliion Holdings Corp;B;HYLN-RM;1;0.001
Velodyne Lidar Inc;B;VLDR-RM;1;0.001
Spirit Airlines Inc;B;SAVE-RM;1;0.001
Elanco Animal Health Incorporated;B;ELAN-RM;1;0.001
Nordstrom Inc;B;JWN-RM;1;0.001
CrowdStrike Holdings Inc;B;CRWD-RM;1;0.001
Invitae Corporation;B;NVTA-RM;1;0.001
Avantor Inc;B;AVTR-RM;1;0.001
Cloudflare Inc;B;NET-RM;1;0.001
Altice USA Inc;B;ATUS-RM;1;0.001
Digital Turbine Inc;B;APPS-RM;1;0.001
Unity Software Inc;B;U-RM;1;0.001
Ally Financial Inc;B;ALLY-RM;1;0.001
Chewy Inc;B;CHWY-RM;1;0.001
Blackstone Inc;B;BX-RM;1;0.001
Kopin Corporation;B;KOPN-RM;1;0.001
Qurate Retail Inc;B;QRTEA-RM;1;0.001
DoorDash Inc;B;DASH-RM;1;0.001
UiPath Inc;B;PATH-RM;1;0.001
Zillow Group Inc;B;Z-RM;1;0.001
TripAdvisor Inc;B;TRIP-RM;1;0.001
Datadog Inc;B;DDOG-RM;1;0.001
Box Inc;B;BOX-RM;1;0.001
Blink Charging Co;B;BLNK-RM;1;0.001
CNX Resources Corporation;B;CNX-RM;1;0.001
DocuSign Inc;B;DOCU-RM;1;0.001
MGIC Investment Corporation;B;MTG-RM;1;0.001
Sonos Inc;B;SONO-RM;1;0.001
Murphy Oil Corporation;B;MUR-RM;1;0.001
ZoomInfo Technologies Inc;B;ZI-RM;1;0.001
Iovance Biotherapeutics Inc;B;IOVA-RM;1;0.001
Ovintiv Inc;B;OVV-RM;1;0.001
Amicus Therapeutics Inc;B;FOLD-RM;1;0.001
Builders FirstSource Inc;B;BLDR-RM;1;0.001
Fluor Corporation;B;FLR-RM;1;0.001
HollyFrontier Corporation;B;HFC-RM;1;0.001
KKR & Co Inc;B;KKR-RM;1;0.001
Mattel Inc;B;MAT-RM;1;0.001
ChemoCentryx Inc;B;CCXI-RM;1;0.001
CoStar Group Inc;B;CSGP-RM;1;0.001
Vonage Holdings Corp;B;VG-RM;1;0.001
Switch Inc;B;SWCH-RM;1;0.001
Anaplan Inc;B;PLAN-RM;1;0.001
Match Group Inc ;B;MTCH-RM;1;0.001
Xerox Holdings Corporation;B;XRX-RM;1;0.001
Sprouts Farmers Market Inc;B;SFM-RM;1;0.001
SentinelOne Inc;B;S-RM;1;0.001
Academy Sports and Outdoors Inc;B;ASO-RM;1;0.001
Steel Dynamics Inc;B;STLD-RM;1;0.001
Pitney Bowes Inc;B;PBI-RM;1;0.001
Dell Technologies Inc;B;DELL-RM;1;0.001
Smith & Wesson Brands Inc;B;SWBI-RM;1;0.001
Nutanix Inc;B;NTNX-RM;1;0.001
Inseego Corp;B;INSG-RM;1;0.001
Change Healthcare Inc;B;CHNG-RM;1;0.001
Doximity Inc;B;DOCS-RM;1;0.001
US Foods Holding Corp;B;USFD-RM;1;0.001
Ares Capital Corporation;B;ARCC-RM;1;0.001
Yum China Holdings Inc;B;YUMC-RM;1;0.001
GoodRx Holdings Inc;B;GDRX-RM;1;0.001
Marqeta Inc;B;MQ-RM;1;0.001
Spirit AeroSystems Holdings Inc;B;SPR-RM;1;0.001
TuSimple Holdings Inc;B;TSP-RM;1;0.001
Louisiana-Pacific Corporation;B;LPX-RM;1;0.001
Exelixis Inc;B;EXEL-RM;1;0.001
Jefferies Financial Group Inc;B;JEF-RM;1;0.001
CleanSpark Inc;B;CLSK-RM;1;0.001
Tempur Sealy International Inc;B;TPX-RM;1;0.001
Dick’s Sporting Goods Inc ;B;DKS-RM;1;0.001
Harley-Davidson Inc;B;HOG-RM;1;0.001
Magnolia Oil & Gas Corporation;B;MGY-RM;1;0.001
Twilio Inc;B;TWLO-RM;1;0.001
Continental Resources Inc;B;CLR-RM;1;0.001
AppHarvest Inc;B;APPH-RM;1;0.001
Fidelity National Financial Inc;B;FNF-RM;1;0.001
Knight-Swift Transportation Ho;B;KNX-RM;1;0.001
Gentex Corp;B;GNTX-RM;1;0.001
FLOWERS FOODS INC;B;FLO-RM;1;0.001
II-VI Inc;B;IIVI-RM;1;0.001
Darling Ingredients Inc;B;DAR-RM;1;0.001
Dynatrace Inc;B;DT-RM;1;0.001
OGE Energy Corp;B;OGE-RM;1;0.001
TEGNA Inc;B;TGNA-RM;1;0.001
LULULEMON ATHLETICA INC;B;LULU-RM;1;0.001
TRANSUNION;B;TRU-RM;1;0.001
TELEPHONE  DATA SYSTEMS INC DE;B;TDS-RM;1;0.001
CARGURUS INC;B;CARG-RM;1;0.001
SSC TECHNOLOGIES HOLDINGS INC;B;SSNC-RM;1;0.001
Foot Locker Inc;B;FL-RM;1;0.001
Abercrombie  Fitch Co;B;ANF-RM;1;0.001
New York Times CoThe;B;NYT-RM;1;0.001
South Jersey Industries Inc;B;SJI-RM;1;0.001
Urban Outfitters Inc;B;URBN-RM;1;0.001
Lattice Semiconductor Corp;B;LSCC-RM;1;0.001
Colfax Corp;B;CFX-RM;1;0.001
Skechers USA Inc;B;SKX-RM;1;0.001
TRI POINTE GROUP INC;B;TPH-RM;1;0.001
TAYLOR MORRISON HOME CORP;B;TMHC-RM;1;0.001
WILLIAMS SONOMA INC;B;WSM-RM;1;0.001
YETI HOLDINGS INC;B;YETI-RM;1;0.001
Silvergate Capital Corp;B;SI-RM;1;0.001
Allscripts Healthcare Solution;B;MDRX-RM;1;0.001
Bloomin Brands Inc;B;BLMN-RM;1;0.001
Aramark;B;ARMK-RM;1;0.001
WillScot Mobile Mini Holdings;B;WSC-RM;1;0.001
Crocs Inc;B;CROX-RM;1;0.001
ChampionX Corp;B;CHX-RM;1;0.001
Hostess Brands Inc;B;TWNK-RM;1;0.001
CHEMOURS CO;B;CC-RM;1;0.001
XPO LOGISTICS INC;B;XPO-RM;1;0.001
REVOLVE GROUP INC;B;RVLV-RM;1;0.001
Workday Inc;B;WDAY-RM;1;0.001
HR Block Inc;B;HRB-RM;1;0.001
Navient Corp;B;NAVI-RM;1;0.001
Teradata Corp;B;TDC-RM;1;0.001
BJs Wholesale Club Holdings I;B;BJ-RM;1;0.001
O-I Glass Inc;B;OI-RM;1;0.001
Virtu Financial Inc;B;VIRT-RM;1;0.001
APPLOVIN CORP;B;APP-RM;1;0.001
ZIPRECRUITER INC;B;ZIP-RM;1;0.001
Okta Inc;B;OKTA-RM;1;0.001
Stitch Fix Inc;B;SFIX-RM;1;0.001
Tattooed Chef Inc;B;TTCF-RM;1;0.001
Vimeo Inc;B;VMEO-RM;1;0.001
Performance Food Group Co;B;PFGC-RM;1;0.001
2U Inc;B;TWOU-RM;1;0.001
Billcom Holdings Inc;B;BILL-RM;1;0.001
NCR CORP;B;NCR-RM;1;0.001
BG FOODS INC;B;BGS-RM;1;0.001
Zscaler Inc;B;ZS-RM;1;0.001
Upwork Inc;B;UPWK-RM;1;0.001
Intellia Therapeutics Inc;B;NTLA-RM;1;0.001
Editas Medicine Inc;B;EDIT-RM;1;0.001
FibroGen Inc;B;FGEN-RM;1;0.001
Shoals Technologies Group Inc;B;SHLS-RM;1;0.001
Cara Therapeutics Inc;B;CARA-RM;1;0.001
Wayfair Inc;B;W-RM;1;0.001
Chegg Inc;B;CHGG-RM;1;0.001
Coupa Software Inc;B;COUP-RM;1;0.001
Coursera Inc;B;COUR-RM;1;0.001
Angi Inc;B;ANGI-RM;1;0.001
Exact Sciences Corp;B;EXAS-RM;1;0.001
WW International Inc;B;WW-RM;1;0.001
Dave  Busters Entertainment;B;PLAY-RM;1;0.001
PagerDuty Inc;B;PD-RM;1;0.001
Ionis Pharmaceuticals Inc;B;IONS-RM;1;0.001
Carvana Co;B;CVNA-RM;1;0.001
Qualtrics International Inc;B;XM-RM;1;0.001
GODADDY INC;B;GDDY-RM;1;0.001
SMARTSHEET INC;B;SMAR-RM;1;0.001
8X8 INC DE;B;EGHT-RM;1;0.001
FIVE9 INC;B;FIVN-RM;1;0.001
PLANET FITNESS INC;B;PLNT-RM;1;0.001
ZENDESK INC;B;ZEN-RM;1;0.001
